"Date","Price","Open","High","Low","Change %"
"01/31/2023","88.14","88.14","88.14","88.14","4.70%"
"01/30/2023","84.18","84.18","84.18","84.18","0.01%"
"01/27/2023","84.17","84.17","84.17","84.17","-1.17%"
"01/26/2023","85.17","85.17","85.17","85.16","-2.26%"
"01/25/2023","87.14","87.14","87.15","87.14","-0.01%"
"01/24/2023","87.15","87.15","87.15","87.15","0.00%"
"01/23/2023","87.15","87.15","87.15","87.14","0.01%"
"01/20/2023","87.14","87.14","87.14","87.13","1.70%"
"01/19/2023","85.68","85.68","85.68","85.66","-0.57%"
"01/18/2023","86.17","86.17","86.17","86.17","-2.22%"
"01/17/2023","88.13","88.13","88.13","88.13","-2.20%"
"01/16/2023","90.11","90.11","90.11","88.13","0.00%"
"01/13/2023","90.11","90.11","90.11","90.11","-3.19%"
"01/12/2023","93.08","93.08","93.08","93.08","0.00%"
"01/11/2023","93.08","93.08","93.08","93.08","0.00%"
"01/10/2023","93.08","93.08","93.08","93.07","0.00%"
"01/09/2023","93.08","93.08","93.08","93.08","-4.07%"
"01/06/2023","97.03","97.03","97.03","97.03","1.03%"
"01/05/2023","96.04","96.04","96.04","96.04","-1.03%"
"01/04/2023","97.04","97.04","97.04","97.04","-1.00%"
"01/03/2023","98.02","98.02","98.02","98.02","0.00%"
"01/02/2023","98.02","98.02","98.02","98.02","0.00%"
"12/30/2022","98.02","98.02","98.02","98.02","-1.00%"
"12/29/2022","99.01","99.01","99.01","99.01","-2.43%"
"12/28/2022","101.48","101.48","101.48","101.48","0.00%"
"12/27/2022","101.48","101.48","101.48","101.48","0.00%"
"12/26/2022","101.48","101.48","101.48","101.48","1.99%"
"12/23/2022","99.50","99.50","101.48","99.50","-4.27%"
"12/22/2022","103.94","103.94","103.94","99.50","0.00%"
"12/21/2022","103.94","103.94","103.94","103.94","0.95%"
"12/20/2022","102.96","102.96","103.95","102.96","5.04%"
"12/19/2022","98.02","98.02","102.96","98.02","0.00%"
"12/16/2022","98.02","98.02","98.02","98.02","4.20%"
"12/15/2022","94.07","94.07","94.07","94.07","1.05%"
"12/14/2022","93.09","93.09","93.09","93.09","-5.03%"
"12/13/2022","98.02","98.02","98.02","98.02","-3.87%"
"12/12/2022","101.97","101.97","101.97","101.97","0.00%"
"12/09/2022","101.97","101.97","101.97","101.97","0.00%"
"12/08/2022","101.97","101.97","101.97","101.97","-0.96%"
"12/07/2022","102.96","102.96","102.96","102.96","6.11%"
"12/06/2022","97.03","97.03","97.03","97.03","7.69%"
"12/05/2022","90.10","90.10","90.10","90.10","-0.01%"
"12/02/2022","90.11","90.11","90.12","90.11","-1.85%"
"12/01/2022","91.81","91.81","91.81","86.19","-0.33%"
"11/30/2022","92.11","92.11","92.11","92.11","-4.10%"
"11/29/2022","96.05","96.05","96.05","96.05","-0.52%"
"11/28/2022","96.55","96.55","96.55","96.54","1.56%"
"11/25/2022","95.07","95.07","95.07","95.06","-4.93%"
"11/24/2022","100.00","100.00","100.00","100.00","-11.49%"
"11/23/2022","112.98","112.98","112.98","107.88","0.18%"
"11/22/2022","112.78","112.78","112.78","112.78","-0.44%"
"11/21/2022","113.28","113.28","113.29","113.28","0.87%"
"11/18/2022","112.30","112.30","112.31","112.30","-0.87%"
"11/17/2022","113.29","113.29","113.29","113.29","10.84%"
"11/16/2022","102.21","102.21","102.21","101.96","0.25%"
"11/15/2022","101.96","101.96","101.96","101.96","-1.90%"
"11/14/2022","103.94","103.94","103.94","103.94","-2.76%"
"11/11/2022","106.89","106.89","106.89","106.89","-13.53%"
"11/10/2022","123.61","123.61","123.62","123.61","-3.27%"
"11/09/2022","127.79","127.79","127.79","116.71","0.22%"
"11/08/2022","127.51","127.51","127.51","119.66","0.00%"
"11/07/2022","127.51","127.51","127.51","127.49","-9.73%"
"11/04/2022","141.25","141.25","141.31","141.25","-0.02%"
"11/03/2022","141.28","141.28","141.38","141.28","3.20%"
"11/02/2022","136.90","136.90","136.90","133.38","0.44%"
"11/01/2022","136.30","136.30","136.30","136.26","-0.06%"
"10/31/2022","136.38","136.38","136.40","136.38","-2.07%"
"10/28/2022","139.26","139.26","139.32","139.26","-1.38%"
"10/27/2022","141.21","141.21","141.23","141.21","-11.04%"
"10/26/2022","158.74","158.74","158.74","145.11","-0.02%"
"10/25/2022","158.77","158.77","158.77","158.74","-1.17%"
"10/24/2022","160.65","160.65","160.76","160.65","-0.08%"
"10/21/2022","160.78","160.78","160.79","160.78","-0.01%"
"10/20/2022","160.79","160.79","160.80","160.79","5.13%"
"10/19/2022","152.95","152.95","153.07","152.95","-1.82%"
"10/18/2022","155.79","155.79","155.82","155.79","-6.48%"
"10/17/2022","166.58","166.58","166.58","166.46","3.03%"
"10/14/2022","161.68","161.68","161.68","161.62","-0.06%"
"10/13/2022","161.78","161.78","161.98","161.78","-0.55%"
"10/12/2022","162.67","162.67","162.70","162.67","-1.85%"
"10/11/2022","165.74","165.74","165.74","165.61","4.35%"
"10/10/2022","158.83","158.83","158.86","158.83","3.16%"
"10/07/2022","153.96","153.96","154.03","153.96","1.97%"
"10/06/2022","150.98","150.98","151.02","150.98","4.75%"
"10/05/2022","144.13","144.13","144.18","144.13","-8.64%"
"10/04/2022","157.76","157.76","157.76","157.76","-0.04%"
"10/03/2022","157.83","157.83","157.83","157.73","-0.04%"
"09/30/2022","157.89","157.89","157.89","157.88","-5.39%"
"09/29/2022","166.88","166.88","166.88","164.89","0.11%"
"09/28/2022","166.69","166.69","166.69","166.57","8.17%"
"09/27/2022","154.10","154.10","154.10","151.04","-0.10%"
"09/26/2022","154.25","154.25","154.25","141.39","9.13%"
"09/23/2022","141.35","141.35","141.39","141.35","5.08%"
"09/22/2022","134.52","134.52","134.52","134.50","4.68%"
"09/21/2022","128.51","128.51","128.52","128.51","4.78%"
"09/20/2022","122.65","122.65","122.68","122.65","11.63%"
"09/19/2022","109.87","109.87","111.85","109.87","0.00%"
"09/16/2022","109.87","109.87","109.87","109.87","4.70%"
"09/15/2022","104.94","104.94","104.94","104.94","-2.29%"
"09/14/2022","107.40","107.40","107.41","107.40","-12.47%"
"09/13/2022","122.70","122.70","122.70","100.99","14.25%"
"09/12/2022","107.40","107.40","107.45","107.40","-12.75%"
"09/09/2022","123.10","123.10","123.10","107.40","0.33%"
"09/08/2022","122.70","122.70","122.81","122.70","-0.81%"
"09/07/2022","123.70","123.70","123.70","122.81","0.49%"
"09/06/2022","123.10","123.10","123.10","122.75","0.33%"
"09/05/2022","122.70","122.70","122.70","122.70","0.00%"
"09/02/2022","122.70","122.70","122.70","122.67","-0.81%"
"09/01/2022","123.70","123.70","123.71","123.70","5.93%"
"08/31/2022","116.77","116.77","116.78","116.77","4.42%"
"08/30/2022","111.83","111.83","111.83","111.83","-3.44%"
"08/29/2022","115.82","115.82","115.82","115.82","10.38%"
"08/26/2022","104.93","104.93","104.93","104.93","-1.84%"
"08/25/2022","106.90","106.90","106.90","106.90","-6.06%"
"08/24/2022","113.80","113.80","113.82","113.80","-5.34%"
"08/23/2022","120.22","120.22","120.24","120.22","-0.42%"
"08/22/2022","120.73","120.73","120.74","120.73","10.87%"
"08/19/2022","108.89","108.89","108.90","108.89","0.92%"
"08/18/2022","107.90","107.90","107.90","107.89","2.82%"
"08/17/2022","104.94","104.94","104.95","104.94","4.94%"
"08/16/2022","100.00","100.00","100.00","100.00","2.02%"
"08/15/2022","98.02","98.02","98.02","98.02","-5.70%"
"08/12/2022","103.94","103.94","103.94","103.94","0.00%"
"08/11/2022","103.94","103.94","103.94","103.94","-9.44%"
"08/10/2022","114.78","114.78","114.78","114.72","-1.26%"
"08/09/2022","116.25","116.25","116.28","116.25","0.01%"
"08/08/2022","116.24","116.24","116.25","116.24","0.41%"
"08/05/2022","115.77","115.77","115.83","115.77","-4.08%"
"08/04/2022","120.69","120.69","120.69","120.67","-1.97%"
"08/03/2022","123.12","123.12","123.18","123.12","-1.95%"
"08/02/2022","125.57","125.57","126.56","125.57","6.66%"
"08/01/2022","117.73","117.73","117.74","117.73","1.72%"
"07/29/2022","115.74","115.74","115.76","115.74","-10.65%"
"07/28/2022","129.54","129.54","129.54","129.48","-3.63%"
"07/27/2022","134.42","134.42","134.42","134.42","0.73%"
"07/26/2022","133.44","133.44","133.44","133.40","-0.01%"
"07/25/2022","133.46","133.46","133.46","133.45","-2.86%"
"07/22/2022","137.39","137.39","137.39","137.28","-2.09%"
"07/21/2022","140.32","140.32","140.32","140.32","-4.04%"
"07/20/2022","146.23","146.23","146.23","146.17","-6.90%"
"07/19/2022","157.07","157.07","157.09","157.07","1.28%"
"07/18/2022","155.09","155.09","155.14","155.09","-3.65%"
"07/15/2022","160.96","160.96","160.96","160.96","2.42%"
"07/14/2022","157.16","157.16","157.18","157.16","1.33%"
"07/13/2022","155.10","155.10","155.10","155.10","3.30%"
"07/12/2022","150.15","150.15","150.15","150.10","4.03%"
"07/11/2022","144.33","144.33","144.33","144.29","0.02%"
"07/08/2022","144.30","144.30","144.42","144.30","-2.66%"
"07/07/2022","148.25","148.25","148.32","148.25","1.30%"
"07/06/2022","146.35","146.35","147.24","146.35","6.93%"
"07/05/2022","136.87","136.87","144.32","136.87","-1.44%"
"07/04/2022","138.87","138.87","139.47","138.87","-0.36%"
"07/01/2022","139.37","139.37","139.37","139.30","-0.05%"
"06/30/2022","139.44","139.44","139.44","139.34","6.83%"
"06/29/2022","130.52","130.52","130.55","130.52","3.39%"
"06/28/2022","126.24","126.24","126.24","125.66","-0.32%"
"06/27/2022","126.64","126.64","126.66","126.64","-4.46%"
"06/24/2022","132.55","132.55","132.55","131.58","2.28%"
"06/23/2022","129.59","129.59","132.48","129.59","0.02%"
"06/22/2022","129.56","129.56","129.56","129.50","-5.23%"
"06/21/2022","136.71","136.71","136.71","124.63","0.22%"
"06/20/2022","136.41","136.41","136.41","129.60","0.22%"
"06/17/2022","136.11","136.11","136.11","133.03","-0.29%"
"06/16/2022","136.51","136.51","136.54","136.51","5.37%"
"06/15/2022","129.55","129.55","129.55","129.49","-3.67%"
"06/14/2022","134.49","134.49","134.49","134.45","8.71%"
"06/13/2022","123.71","123.71","123.73","123.71","11.61%"
"06/10/2022","110.84","110.84","110.85","110.84","6.14%"
"06/09/2022","104.43","104.43","104.44","104.43","1.44%"
"06/08/2022","102.95","102.95","102.95","102.95","0.00%"
"06/07/2022","102.95","102.95","102.95","102.95","-0.95%"
"06/06/2022","103.94","103.94","103.94","102.95","-0.93%"
"06/03/2022","104.92","104.92","104.92","104.92","0.00%"
"06/02/2022","104.92","104.92","104.92","104.92","0.94%"
"06/01/2022","103.94","103.94","103.94","103.94","4.98%"
"05/31/2022","99.01","99.01","99.01","99.01","-0.99%"
"05/30/2022","100.00","100.00","100.00","100.00","-6.45%"
"05/27/2022","106.89","106.89","106.89","106.89","-1.82%"
"05/26/2022","108.87","108.87","108.87","108.86","-5.15%"
"05/25/2022","114.78","114.78","114.78","114.78","-4.11%"
"05/24/2022","119.70","119.70","119.70","119.69","-3.21%"
"05/23/2022","123.67","123.67","123.67","123.67","-2.32%"
"05/20/2022","126.61","126.61","126.61","126.60","-4.46%"
"05/19/2022","132.52","132.52","132.52","132.45","8.92%"
"05/18/2022","121.67","121.67","121.69","121.67","-3.16%"
"05/17/2022","125.64","125.64","125.67","125.64","-1.52%"
"05/16/2022","127.58","127.58","127.58","127.57","-0.46%"
"05/13/2022","128.17","128.17","129.60","128.17","0.47%"
"05/12/2022","127.57","127.57","131.49","127.57","0.00%"
"05/11/2022","127.57","127.57","127.66","127.57","-1.57%"
"05/10/2022","129.60","129.60","129.60","129.56","3.15%"
"05/09/2022","125.64","125.64","125.64","125.61","5.80%"
"05/06/2022","118.75","118.75","125.64","118.75","0.00%"
"05/05/2022","118.75","118.75","118.75","118.74","-3.21%"
"05/04/2022","122.69","122.69","122.70","122.69","-2.35%"
"05/03/2022","125.64","125.64","125.64","125.64","8.52%"
"05/02/2022","115.78","115.78","115.78","115.77","0.01%"
"04/29/2022","115.77","115.77","115.81","115.77","-1.26%"
"04/28/2022","117.25","117.25","117.26","117.25","-1.25%"
"04/27/2022","118.74","118.74","118.74","118.72","3.43%"
"04/26/2022","114.80","114.80","114.80","114.77","-0.85%"
"04/25/2022","115.78","115.78","115.78","115.75","11.38%"
"04/22/2022","103.95","103.95","103.95","103.95","0.00%"
"04/21/2022","103.95","103.95","103.95","103.95","-1.86%"
"04/20/2022","105.92","105.92","105.92","105.91","3.87%"
"04/19/2022","101.97","101.97","101.97","101.97","4.03%"
"04/18/2022","98.02","98.02","98.02","98.02","0.00%"
"04/15/2022","98.02","98.02","98.02","98.02","0.00%"
"04/14/2022","98.02","98.02","98.02","98.02","0.00%"
"04/13/2022","98.02","98.02","98.02","98.02","0.00%"
"04/12/2022","98.02","98.02","98.02","98.02","4.77%"
"04/11/2022","93.56","93.56","93.57","93.56","7.37%"
"04/08/2022","87.14","87.14","87.14","87.13","-0.03%"
"04/07/2022","87.17","87.17","87.17","87.17","1.20%"
"04/06/2022","86.14","86.14","86.15","86.14","2.93%"
"04/05/2022","83.69","83.69","83.69","83.67","-0.01%"
"04/04/2022","83.70","83.70","83.72","83.70","-2.96%"
"04/01/2022","86.25","86.25","86.25","86.25","3.49%"
"03/31/2022","83.34","83.34","83.35","83.34","2.38%"
"03/30/2022","81.40","81.40","81.40","81.38","-4.58%"
"03/29/2022","85.31","85.31","85.31","85.31","-11.20%"
"03/28/2022","96.07","96.07","96.08","96.07","-0.01%"
"03/25/2022","96.08","96.08","96.08","96.08","-2.00%"
"03/24/2022","98.04","98.04","98.04","98.04","0.00%"
"03/23/2022","98.04","98.04","98.04","98.04","-1.96%"
"03/22/2022","100.00","100.00","100.00","100.00","2.51%"
"03/21/2022","97.55","97.55","97.55","97.55","8.15%"
"03/18/2022","90.20","90.20","90.20","90.20","-4.16%"
"03/17/2022","94.12","94.12","94.12","94.12","-13.50%"
"03/16/2022","108.81","108.81","108.81","107.84","-4.75%"
"03/15/2022","114.24","114.24","114.24","114.23","0.87%"
"03/14/2022","113.25","113.25","113.25","113.25","1.34%"
"03/11/2022","111.75","111.75","111.76","111.75","3.17%"
"03/10/2022","108.32","108.32","108.33","108.32","-9.06%"
"03/09/2022","119.11","119.11","119.11","119.11","-5.82%"
"03/08/2022","126.47","126.47","126.48","126.47","2.40%"
"03/07/2022","123.50","123.50","123.53","123.50","8.60%"
"03/04/2022","113.72","113.72","113.72","113.71","2.65%"
"03/03/2022","110.78","110.78","110.78","110.78","-3.02%"
"03/02/2022","114.23","114.22","114.23","114.22","2.69%"
"03/01/2022","111.24","111.26","111.26","111.24","-3.83%"
"02/28/2022","115.67","115.67","115.67","115.67","8.22%"
"02/25/2022","106.88","106.87","106.88","106.87","0.03%"
"02/24/2022","106.85","106.86","106.86","106.85","8.46%"
"02/23/2022","98.52","98.52","98.52","98.52","-3.84%"
"02/22/2022","102.45","102.45","102.45","102.45","3.99%"
"02/21/2022","98.52","98.52","98.52","98.52","1.51%"
"02/18/2022","97.05","97.05","97.05","97.05","1.54%"
"02/17/2022","95.58","95.57","95.58","95.57","0.00%"
"02/16/2022","95.58","95.57","95.58","95.57","-2.50%"
"02/15/2022","98.03","98.03","98.03","98.03","-0.99%"
"02/14/2022","99.01","99.01","99.01","99.01","4.12%"
"02/11/2022","95.09","95.09","95.09","95.09","3.76%"
"02/10/2022","91.64","91.64","91.64","91.64","-2.10%"
"02/09/2022","93.61","93.61","93.61","93.61","-3.05%"
"02/08/2022","96.55","96.55","96.55","96.55","1.55%"
"02/07/2022","95.08","95.08","95.08","95.08","4.89%"
"02/04/2022","90.65","90.65","90.65","90.65","0.54%"
"02/03/2022","90.16","90.16","90.16","90.16","-0.01%"
"02/02/2022","90.17","90.17","90.17","90.17","0.00%"
"02/01/2022","90.17","90.16","90.17","90.16","0.01%"
"01/31/2022","90.16","90.16","90.16","90.16","0.56%"
"01/28/2022","89.66","89.66","89.66","89.66","0.01%"
"01/27/2022","89.65","89.65","89.65","89.65","2.81%"
"01/26/2022","87.20","87.20","87.20","87.20","-2.21%"
"01/25/2022","89.17","89.17","89.17","89.17","1.68%"
"01/24/2022","87.70","87.70","87.70","87.70","0.55%"
"01/21/2022","87.22","87.20","87.20","87.20","0.01%"
"01/20/2022","87.21","87.20","87.21","87.20","0.00%"
"01/19/2022","87.21","87.20","87.21","87.20","0.02%"
"01/18/2022","87.19","87.18","87.19","87.18","-0.01%"
"01/17/2022","87.20","87.20","87.20","87.20","3.50%"
"01/14/2022","84.25","84.25","84.25","84.25","4.89%"
"01/13/2022","80.32","80.32","80.32","80.32","2.50%"
"01/12/2022","78.36","78.35","78.36","78.35","-1.22%"
"01/11/2022","79.33","79.34","79.34","79.33","0.00%"
"01/10/2022","79.33","79.33","79.33","79.33","2.53%"
"01/07/2022","77.37","77.38","77.38","77.37","-1.23%"
"01/06/2022","78.33","78.34","78.34","78.33","6.66%"
"01/05/2022","73.44","73.44","73.44","73.44","0.01%"
"01/04/2022","73.43","73.45","73.45","73.43","-2.60%"
"01/03/2022","75.39","75.40","75.40","75.39","-0.03%"
"12/31/2021","75.41","75.41","75.41","75.41","-1.30%"
"12/30/2021","76.40","76.40","76.40","76.40","0.00%"
"12/29/2021","76.40","76.40","76.40","76.40","-1.27%"
"12/28/2021","77.38","77.38","77.38","77.38","-0.62%"
"12/27/2021","77.86","77.87","77.87","77.86","-0.01%"
"12/24/2021","77.87","77.87","77.87","77.87","0.01%"
"12/23/2021","77.86","77.87","77.87","77.86","-0.01%"
"12/22/2021","77.87","77.87","77.87","77.87","-1.23%"
"12/21/2021","78.84","78.85","78.85","78.84","2.51%"
"12/20/2021","76.91","76.91","76.91","76.91","0.01%"
"12/17/2021","76.90","76.89","76.90","76.89","0.01%"
"12/16/2021","76.89","76.90","76.90","76.89","-1.89%"
"12/15/2021","78.37","78.37","78.37","78.37","0.01%"
"12/14/2021","78.36","78.36","78.36","78.36","-1.26%"
"12/13/2021","79.36","79.35","79.36","79.35","-0.60%"
"12/10/2021","79.84","79.84","79.84","79.84","-0.62%"
"12/09/2021","80.34","80.34","80.34","80.34","-1.21%"
"12/08/2021","81.32","81.32","81.32","81.32","-5.69%"
"12/07/2021","86.23","86.23","86.23","86.23","-2.22%"
"12/06/2021","88.19","88.20","88.20","88.19","-0.01%"
"12/03/2021","88.20","88.20","88.20","88.20","-2.17%"
"12/02/2021","90.16","79.87","90.16","79.87","0.00%"
"12/01/2021","90.16","90.15","90.16","90.15","4.52%"
"11/30/2021","86.26","86.27","86.27","86.26","1.20%"
"11/29/2021","85.24","85.24","85.24","85.24","-2.86%"
"11/26/2021","87.75","80.35","87.75","80.35","9.91%"
"11/25/2021","79.84","79.87","79.87","79.84","-0.04%"
"11/24/2021","79.87","79.87","79.87","79.87","1.93%"
"11/23/2021","78.36","78.38","78.38","78.36","0.00%"
"11/22/2021","78.36","78.36","78.36","78.36","-0.06%"
"11/19/2021","78.41","78.39","78.41","78.39","-1.80%"
"11/18/2021","79.85","80.35","80.35","79.85","-1.81%"
"11/17/2021","81.32","81.32","81.32","81.32","-2.35%"
"11/16/2021","83.28","83.28","83.28","83.28","-0.60%"
"11/15/2021","83.78","83.78","83.78","83.78","-0.57%"
"11/12/2021","84.26","84.25","84.26","84.25","2.38%"
"11/11/2021","82.30","82.29","82.30","82.29","0.01%"
"11/10/2021","82.29","82.29","82.29","82.29","-3.48%"
"11/09/2021","85.26","85.26","85.26","85.26","2.39%"
"11/08/2021","83.27","79.83","83.27","79.83","0.00%"
"11/05/2021","83.27","83.27","83.27","83.27","2.40%"
"11/04/2021","81.32","81.31","81.32","81.31","-2.35%"
"11/03/2021","83.28","83.29","83.29","83.28","-1.17%"
"11/02/2021","84.27","84.28","84.28","84.27","2.42%"
"11/01/2021","82.28","82.29","82.29","82.28","1.22%"
"10/29/2021","81.29","81.31","81.31","81.29","1.84%"
"10/28/2021","79.82","79.81","79.82","79.81","-0.03%"
"10/27/2021","79.84","79.83","79.84","79.83","-2.40%"
"10/26/2021","81.80","81.81","81.81","81.80","-2.35%"
"10/25/2021","83.77","83.77","83.77","83.77","0.00%"
"10/22/2021","83.77","83.77","83.77","83.77","0.01%"
"10/21/2021","83.76","83.76","83.76","83.76","1.17%"
"10/20/2021","82.79","82.79","82.79","82.79","-1.76%"
"10/19/2021","84.27","84.27","84.27","84.27","-1.11%"
"10/18/2021","85.22","85.23","85.23","85.22","-1.72%"
"10/15/2021","86.71","86.72","86.72","86.71","-7.85%"
"10/14/2021","94.10","94.10","94.10","94.10","0.01%"
"10/13/2021","94.09","94.09","94.09","94.09","3.24%"
"10/12/2021","91.14","91.14","91.14","91.14","0.00%"
"10/11/2021","91.14","91.14","91.14","91.14","5.69%"
"10/08/2021","86.23","85.24","86.23","85.24","0.01%"
"10/07/2021","86.22","86.23","86.23","86.22","-2.77%"
"10/06/2021","88.68","88.68","88.68","88.68","2.26%"
"10/05/2021","86.72","86.72","86.72","86.72","5.37%"
"10/04/2021","82.30","82.30","82.30","82.30","0.00%"
"10/01/2021","82.30","82.30","82.30","82.30","0.01%"
"09/30/2021","82.29","82.30","82.30","82.29","-1.19%"
"09/29/2021","83.28","83.29","83.29","83.28","2.44%"
"09/28/2021","81.30","81.31","81.31","81.30","0.59%"
"09/27/2021","80.82","80.82","80.82","80.82","1.85%"
"09/24/2021","79.35","79.36","79.36","79.35","0.03%"
"09/23/2021","79.33","80.32","80.32","79.33","-3.61%"
"09/22/2021","82.30","82.30","82.30","82.30","0.00%"
"09/21/2021","82.30","82.29","82.30","82.29","-3.47%"
"09/20/2021","85.26","85.25","85.26","85.25","22.78%"
"09/17/2021","69.44","69.44","69.44","69.44","2.95%"
"09/16/2021","67.45","67.46","67.46","67.45","-0.01%"
"09/15/2021","67.46","67.47","67.47","67.46","-0.01%"
"09/14/2021","67.47","67.46","67.47","67.46","0.00%"
"09/13/2021","67.47","67.47","67.47","67.47","0.01%"
"09/10/2021","67.46","67.46","67.46","67.46","-0.74%"
"09/09/2021","67.96","67.97","67.97","67.96","0.73%"
"09/08/2021","67.47","67.48","67.48","67.47","0.76%"
"09/07/2021","66.96","66.97","66.97","66.96","-0.76%"
"09/06/2021","67.47","67.47","67.47","67.47","0.00%"
"09/03/2021","67.47","67.47","67.47","67.47","-0.01%"
"09/02/2021","67.48","67.47","67.48","67.47","0.00%"
"09/01/2021","67.48","67.46","67.48","67.46","-1.43%"
"08/31/2021","68.46","68.47","68.47","68.46","-2.82%"
"08/30/2021","70.45","72.43","72.43","70.45","-2.73%"
"08/27/2021","72.43","72.43","72.43","72.43","0.01%"
"08/26/2021","72.42","72.42","72.42","72.42","-1.35%"
"08/25/2021","73.41","73.41","73.41","73.41","-0.66%"
"08/24/2021","73.90","73.90","73.90","73.90","-0.66%"
"08/23/2021","74.39","74.39","74.39","74.39","-0.35%"
"08/20/2021","74.65","74.65","74.65","74.65","-0.01%"
"08/19/2021","74.66","74.65","74.66","74.65","0.03%"
"08/18/2021","74.64","74.64","74.64","74.64","-0.67%"
"08/17/2021","75.14","75.15","75.15","75.14","0.00%"
"08/16/2021","75.14","75.14","75.14","75.14","0.00%"
"08/13/2021","75.14","75.14","75.14","75.14","-1.60%"
"08/12/2021","76.36","76.37","76.37","76.36","-1.91%"
"08/11/2021","77.85","77.84","77.85","77.84","-0.63%"
"08/10/2021","78.34","78.34","78.34","78.34","-1.25%"
"08/09/2021","79.33","79.33","79.33","79.33","-0.59%"
"08/06/2021","79.80","80.06","80.06","79.80","-0.61%"
"08/05/2021","80.29","80.29","80.29","80.29","-0.02%"
"08/04/2021","80.31","80.30","80.31","80.30","-1.21%"
"08/03/2021","81.29","81.28","81.29","81.28","-0.01%"
"08/02/2021","81.30","81.29","81.30","81.29","0.00%"
"07/30/2021","81.30","81.29","81.30","81.29","0.02%"
"07/29/2021","81.28","81.28","81.28","81.28","-2.37%"
"07/28/2021","83.25","83.25","83.25","83.25","1.19%"
"07/27/2021","82.27","82.28","82.28","82.27","2.44%"
"07/26/2021","80.31","80.31","80.31","80.31","0.63%"
"07/23/2021","79.81","79.81","79.81","79.81","-0.01%"
"07/22/2021","79.82","79.81","79.82","79.81","-1.21%"
